"","player","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute"
"3494","Kevin Durant","Golden State Warriors","2/27/17",2016,2,3,51,"made shot","Driving Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,21
"3495","Kevin Durant","Golden State Warriors","10/25/16",2016,2,2,47,"made shot","Driving Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,22
"3496","Kevin Durant","Golden State Warriors","1/16/17",2016,2,3,10,"made shot","Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,21
"3497","Kevin Durant","Golden State Warriors","11/4/16",2016,2,8,6,"made shot","Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,16
"3498","Kevin Durant","Golden State Warriors","12/17/16",2016,1,7,6,"made shot","Driving Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,5
"3499","Kevin Durant","Golden State Warriors","1/25/17",2016,1,11,5,"made shot","Driving Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",-6,2,1
"3500","Kevin Durant","Golden State Warriors","11/3/16",2016,3,0,1,"made shot","Driving Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,7,36
"3501","Kevin Durant","Golden State Warriors","11/3/16",2016,2,2,29,"made shot","Driving Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,22
"3502","Kevin Durant","Golden State Warriors","1/6/17",2016,1,11,44,"made shot","Driving Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,1
"3503","Kevin Durant","Golden State Warriors","12/17/16",2016,2,7,46,"made shot","Driving Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,17
"3504","Kevin Durant","Golden State Warriors","2/8/17",2016,1,2,43,"made shot","Driving Finger Roll Layup Shot","2PT Field Goal",1,"Chicago Bulls",6,11,10
"3505","Kevin Durant","Golden State Warriors","11/7/16",2016,2,3,6,"made shot","Driving Finger Roll Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",9,7,21
"3506","Kevin Durant","Golden State Warriors","11/9/16",2016,4,5,35,"made shot","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Dallas Mavericks",2,21,43
"3507","Kevin Durant","Golden State Warriors","11/21/16",2016,1,7,42,"made shot","Driving Finger Roll Layup Shot","2PT Field Goal",1,"Indiana Pacers",-11,7,5
"3508","Kevin Durant","Golden State Warriors","1/6/17",2016,2,8,4,"made shot","Driving Finger Roll Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",14,11,16
"3509","Kevin Durant","Golden State Warriors","12/1/16",2016,1,0,18,"made shot","Driving Finger Roll Layup Shot","2PT Field Goal",1,"Houston Rockets",10,11,12
"3510","Kevin Durant","Golden State Warriors","1/29/17",2016,3,4,22,"made shot","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",17,11,32
"3511","Kevin Durant","Golden State Warriors","12/1/16",2016,2,5,15,"made shot","Driving Finger Roll Layup Shot","2PT Field Goal",0,"Houston Rockets",0,8,19
"3512","Kevin Durant","Golden State Warriors","11/26/16",2016,2,7,14,"made shot","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",17,11,17
"3513","Kevin Durant","Golden State Warriors","12/22/16",2016,4,9,32,"made shot","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Brooklyn Nets",-22,-6,39
"3514","Kevin Durant","Golden State Warriors","12/15/16",2016,3,9,20,"missed shot","Driving Finger Roll Layup Shot","2PT Field Goal",1,"New York Knicks",6,18,27
"3515","Kevin Durant","Golden State Warriors","11/23/16",2016,2,1,6,"made shot","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",9,26,23
"3516","Kevin Durant","Golden State Warriors","12/10/16",2016,3,8,3,"made shot","Driving Floating Bank Jump Shot","2PT Field Goal",6,"Memphis Grizzlies",-61,21,28
"3517","Kevin Durant","Golden State Warriors","1/20/17",2016,1,4,1,"made shot","Driving Floating Bank Jump Shot","2PT Field Goal",6,"Houston Rockets",46,46,8
"3518","Kevin Durant","Golden State Warriors","11/16/16",2016,4,0,40,"missed shot","Driving Floating Bank Jump Shot","3PT Field Goal",25,"Toronto Raptors",6,257,48
"3519","Kevin Durant","Golden State Warriors","10/25/16",2016,4,11,27,"made shot","Driving Floating Bank Jump Shot","2PT Field Goal",10,"San Antonio Spurs",33,95,37
"3520","Kevin Durant","Golden State Warriors","2/27/17",2016,1,7,47,"made shot","Driving Floating Bank Jump Shot","2PT Field Goal",4,"Philadelphia 76ers",-40,-5,5
"3521","Kevin Durant","Golden State Warriors","2/10/17",2016,1,9,37,"missed shot","Driving Floating Bank Jump Shot","2PT Field Goal",9,"Memphis Grizzlies",99,7,3
"3522","Kevin Durant","Golden State Warriors","10/25/16",2016,3,11,18,"missed shot","Driving Floating Jump Shot","2PT Field Goal",7,"San Antonio Spurs",-34,65,25
"3523","Kevin Durant","Golden State Warriors","11/28/16",2016,4,10,2,"missed shot","Driving Floating Jump Shot","2PT Field Goal",9,"Atlanta Hawks",9,90,38
"3524","Kevin Durant","Golden State Warriors","12/25/16",2016,4,7,57,"missed shot","Driving Floating Jump Shot","2PT Field Goal",11,"Cleveland Cavaliers",-114,7,41
"3525","Kevin Durant","Golden State Warriors","2/11/17",2016,1,3,31,"missed shot","Driving Floating Jump Shot","2PT Field Goal",3,"Oklahoma City Thunder",-6,36,9
"3526","Kevin Durant","Golden State Warriors","2/11/17",2016,1,5,15,"missed shot","Driving Floating Jump Shot","2PT Field Goal",5,"Oklahoma City Thunder",-14,56,7
"3527","Kevin Durant","Golden State Warriors","2/11/17",2016,3,10,44,"missed shot","Driving Floating Jump Shot","2PT Field Goal",9,"Oklahoma City Thunder",-7,95,26
"3528","Kevin Durant","Golden State Warriors","12/10/16",2016,3,10,22,"missed shot","Driving Floating Jump Shot","2PT Field Goal",8,"Memphis Grizzlies",63,57,26
"3529","Kevin Durant","Golden State Warriors","11/1/16",2016,2,10,21,"made shot","Driving Floating Jump Shot","2PT Field Goal",9,"Portland Trail Blazers",-25,90,14
"3530","Kevin Durant","Golden State Warriors","2/27/17",2016,1,2,36,"missed shot","Driving Floating Jump Shot","2PT Field Goal",4,"Philadelphia 76ers",-1,41,10
"3531","Kevin Durant","Golden State Warriors","1/29/17",2016,4,1,26,"made shot","Driving Floating Jump Shot","2PT Field Goal",12,"Portland Trail Blazers",-19,124,47
"3532","Kevin Durant","Golden State Warriors","11/23/16",2016,3,8,15,"made shot","Driving Floating Jump Shot","2PT Field Goal",4,"Los Angeles Lakers",2,41,28
"3533","Kevin Durant","Golden State Warriors","12/25/16",2016,4,10,52,"missed shot","Driving Floating Jump Shot","2PT Field Goal",9,"Cleveland Cavaliers",-91,23,38
"3534","Kevin Durant","Golden State Warriors","1/29/17",2016,2,3,20,"missed shot","Driving Floating Jump Shot","2PT Field Goal",10,"Portland Trail Blazers",99,26,21
"3535","Kevin Durant","Golden State Warriors","10/25/16",2016,4,8,16,"made shot","Driving Floating Jump Shot","2PT Field Goal",6,"San Antonio Spurs",0,61,40
"3536","Kevin Durant","Golden State Warriors","12/20/16",2016,3,6,35,"made shot","Driving Floating Jump Shot","2PT Field Goal",9,"Utah Jazz",-29,95,30
"3537","Kevin Durant","Golden State Warriors","11/25/16",2016,3,6,33,"made shot","Driving Hook Shot","2PT Field Goal",8,"Los Angeles Lakers",76,47,30
"3538","Kevin Durant","Golden State Warriors","1/6/17",2016,2,9,32,"missed shot","Driving Hook Shot","2PT Field Goal",7,"Memphis Grizzlies",43,57,15
"3539","Kevin Durant","Golden State Warriors","2/2/17",2016,3,11,37,"missed shot","Driving Hook Shot","2PT Field Goal",2,"Los Angeles Clippers",20,11,25
"3540","Kevin Durant","Golden State Warriors","11/16/16",2016,4,8,0,"made shot","Driving Hook Shot","2PT Field Goal",5,"Toronto Raptors",50,26,40
"3541","Kevin Durant","Golden State Warriors","1/16/17",2016,2,5,26,"made shot","Driving Hook Shot","2PT Field Goal",2,"Cleveland Cavaliers",-1,26,19
"3542","Kevin Durant","Golden State Warriors","2/2/17",2016,3,5,26,"missed shot","Driving Hook Shot","2PT Field Goal",3,"Los Angeles Clippers",24,23,31
"3543","Kevin Durant","Golden State Warriors","10/30/16",2016,1,11,29,"missed shot","Driving Layup Shot","2PT Field Goal",3,"Phoenix Suns",0,31,1
"3544","Kevin Durant","Golden State Warriors","2/23/17",2016,3,8,48,"made shot","Driving Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",6,13,28
"3545","Kevin Durant","Golden State Warriors","2/13/17",2016,3,5,13,"missed shot","Driving Layup Shot","2PT Field Goal",1,"Denver Nuggets",-11,11,31
"3546","Kevin Durant","Golden State Warriors","1/18/17",2016,1,11,15,"made shot","Driving Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-12,2,1
"3547","Kevin Durant","Golden State Warriors","12/1/16",2016,1,7,38,"made shot","Driving Layup Shot","2PT Field Goal",1,"Houston Rockets",6,11,5
"3548","Kevin Durant","Golden State Warriors","10/30/16",2016,1,9,35,"missed shot","Driving Layup Shot","2PT Field Goal",2,"Phoenix Suns",-20,16,3
"3549","Kevin Durant","Golden State Warriors","2/4/17",2016,3,3,34,"missed shot","Driving Layup Shot","2PT Field Goal",3,"Sacramento Kings",22,31,33
"3550","Kevin Durant","Golden State Warriors","12/7/16",2016,2,9,13,"made shot","Driving Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",14,21,15
"3551","Kevin Durant","Golden State Warriors","1/25/17",2016,3,8,22,"made shot","Driving Layup Shot","2PT Field Goal",1,"Charlotte Hornets",-14,2,28
"3552","Kevin Durant","Golden State Warriors","11/25/16",2016,4,3,31,"made shot","Driving Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-11,-11,45
"3553","Kevin Durant","Golden State Warriors","10/28/16",2016,2,0,48,"made shot","Driving Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",25,16,24
"3554","Kevin Durant","Golden State Warriors","2/11/17",2016,3,8,33,"made shot","Driving Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",20,-6,28
"3555","Kevin Durant","Golden State Warriors","10/28/16",2016,1,1,37,"made shot","Driving Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",14,18,11
"3556","Kevin Durant","Golden State Warriors","11/7/16",2016,3,8,40,"missed shot","Driving Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-9,21,28
"3557","Kevin Durant","Golden State Warriors","1/2/17",2016,3,8,8,"made shot","Driving Layup Shot","2PT Field Goal",1,"Denver Nuggets",10,13,28
"3558","Kevin Durant","Golden State Warriors","12/1/16",2016,2,9,0,"made shot","Driving Layup Shot","2PT Field Goal",1,"Houston Rockets",2,11,15
"3559","Kevin Durant","Golden State Warriors","1/22/17",2016,3,11,22,"missed shot","Driving Layup Shot","2PT Field Goal",2,"Orlando Magic",27,-5,25
"3560","Kevin Durant","Golden State Warriors","11/4/16",2016,4,9,51,"missed shot","Driving Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",3,21,39
"3561","Kevin Durant","Golden State Warriors","1/22/17",2016,1,2,10,"made shot","Driving Layup Shot","2PT Field Goal",2,"Orlando Magic",19,8,10
"3562","Kevin Durant","Golden State Warriors","12/23/16",2016,2,9,40,"made shot","Driving Layup Shot","2PT Field Goal",0,"Detroit Pistons",-1,3,15
"3563","Kevin Durant","Golden State Warriors","2/15/17",2016,2,4,19,"made shot","Driving Layup Shot","2PT Field Goal",2,"Sacramento Kings",9,18,20
"3564","Kevin Durant","Golden State Warriors","1/8/17",2016,3,11,38,"missed shot","Driving Layup Shot","2PT Field Goal",1,"Sacramento Kings",15,10,25
"3565","Kevin Durant","Golden State Warriors","12/22/16",2016,2,11,7,"missed shot","Driving Layup Shot","2PT Field Goal",2,"Brooklyn Nets",-22,-6,13
"3566","Kevin Durant","Golden State Warriors","1/4/17",2016,1,2,50,"made shot","Driving Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",14,16,10
"3567","Kevin Durant","Golden State Warriors","11/16/16",2016,2,11,19,"made shot","Driving Layup Shot","2PT Field Goal",3,"Toronto Raptors",-16,26,13
"3568","Kevin Durant","Golden State Warriors","12/5/16",2016,2,7,25,"made shot","Driving Layup Shot","2PT Field Goal",1,"Indiana Pacers",0,13,17
"3569","Kevin Durant","Golden State Warriors","1/28/17",2016,2,4,14,"made shot","Driving Layup Shot","2PT Field Goal",0,"Los Angeles Clippers",-9,-1,20
"3570","Kevin Durant","Golden State Warriors","10/25/16",2016,4,5,41,"made shot","Driving Layup Shot","2PT Field Goal",1,"San Antonio Spurs",8,15,43
"3571","Kevin Durant","Golden State Warriors","12/11/16",2016,4,7,18,"made shot","Driving Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",-6,-11,41
"3572","Kevin Durant","Golden State Warriors","1/4/17",2016,2,2,32,"missed shot","Driving Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",10,18,22
"3573","Kevin Durant","Golden State Warriors","2/8/17",2016,2,4,23,"made shot","Driving Layup Shot","2PT Field Goal",2,"Chicago Bulls",0,28,20
"3574","Kevin Durant","Golden State Warriors","12/11/16",2016,3,8,24,"missed shot","Driving Layup Shot","2PT Field Goal",0,"Minnesota Timberwolves",6,-1,28
"3575","Kevin Durant","Golden State Warriors","11/9/16",2016,2,3,21,"made shot","Driving Layup Shot","2PT Field Goal",2,"Dallas Mavericks",9,18,21
"3576","Kevin Durant","Golden State Warriors","12/23/16",2016,2,7,10,"made shot","Driving Layup Shot","2PT Field Goal",0,"Detroit Pistons",2,3,17
"3577","Kevin Durant","Golden State Warriors","2/27/17",2016,1,11,5,"made shot","Driving Reverse Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,1
"3578","Kevin Durant","Golden State Warriors","11/1/16",2016,1,6,24,"made shot","Driving Reverse Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,6
"3579","Kevin Durant","Golden State Warriors","12/17/16",2016,1,10,54,"made shot","Driving Reverse Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",-9,11,2
"3580","Kevin Durant","Golden State Warriors","1/25/17",2016,1,3,25,"made shot","Driving Reverse Layup Shot","2PT Field Goal",1,"Charlotte Hornets",-11,3,9
"3581","Kevin Durant","Golden State Warriors","1/20/17",2016,3,11,15,"made shot","Driving Reverse Layup Shot","2PT Field Goal",1,"Houston Rockets",12,7,25
"3582","Kevin Durant","Golden State Warriors","11/3/16",2016,1,1,33,"made shot","Driving Reverse Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",10,11,11
"3583","Kevin Durant","Golden State Warriors","12/15/16",2016,2,6,39,"made shot","Driving Reverse Layup Shot","2PT Field Goal",1,"New York Knicks",-16,2,18
"3584","Kevin Durant","Golden State Warriors","12/13/16",2016,3,4,29,"made shot","Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,32
"3585","Kevin Durant","Golden State Warriors","11/10/16",2016,4,6,51,"made shot","Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,42
"3586","Kevin Durant","Golden State Warriors","12/1/16",2016,1,11,13,"made shot","Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,1
"3587","Kevin Durant","Golden State Warriors","12/22/16",2016,3,11,45,"made shot","Dunk Shot","2PT Field Goal",0,"Brooklyn Nets",0,1,25
"3588","Kevin Durant","Golden State Warriors","11/4/16",2016,3,11,25,"made shot","Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,25
"3589","Kevin Durant","Golden State Warriors","2/23/17",2016,2,5,44,"made shot","Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,19
"3590","Kevin Durant","Golden State Warriors","12/13/16",2016,1,0,47,"made shot","Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,12
"3591","Kevin Durant","Golden State Warriors","12/15/16",2016,2,1,40,"made shot","Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,23
"3592","Kevin Durant","Golden State Warriors","11/7/16",2016,4,8,29,"made shot","Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,40
"3593","Kevin Durant","Golden State Warriors","10/28/16",2016,2,2,53,"missed shot","Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,22
"3594","Kevin Durant","Golden State Warriors","10/28/16",2016,4,2,21,"made shot","Dunk Shot","2PT Field Goal",0,"New Orleans Pelicans",0,1,46
"3595","Kevin Durant","Golden State Warriors","2/2/17",2016,1,11,33,"made shot","Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,1
"3596","Kevin Durant","Golden State Warriors","11/23/16",2016,3,6,43,"made shot","Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,30
"3597","Kevin Durant","Golden State Warriors","12/20/16",2016,2,10,53,"missed shot","Fadeaway Jump Shot","2PT Field Goal",13,"Utah Jazz",53,120,14
"3598","Kevin Durant","Golden State Warriors","11/26/16",2016,1,10,30,"made shot","Fadeaway Jump Shot","2PT Field Goal",4,"Minnesota Timberwolves",-37,31,2
"3599","Kevin Durant","Golden State Warriors","1/22/17",2016,1,6,31,"missed shot","Fadeaway Jump Shot","2PT Field Goal",14,"Orlando Magic",148,16,6
"3600","Kevin Durant","Golden State Warriors","2/15/17",2016,1,5,32,"made shot","Fadeaway Jump Shot","2PT Field Goal",18,"Sacramento Kings",-140,124,7
"3601","Kevin Durant","Golden State Warriors","11/28/16",2016,1,3,2,"made shot","Fadeaway Jump Shot","2PT Field Goal",13,"Atlanta Hawks",137,8,9
"3602","Kevin Durant","Golden State Warriors","12/20/16",2016,3,9,15,"missed shot","Fadeaway Jump Shot","2PT Field Goal",14,"Utah Jazz",97,105,27
"3603","Kevin Durant","Golden State Warriors","1/2/17",2016,3,8,53,"missed shot","Fadeaway Jump Shot","2PT Field Goal",17,"Denver Nuggets",-174,26,28
"3604","Kevin Durant","Golden State Warriors","11/16/16",2016,4,10,25,"missed shot","Fadeaway Jump Shot","2PT Field Goal",17,"Toronto Raptors",-6,174,38
"3605","Kevin Durant","Golden State Warriors","1/2/17",2016,4,8,27,"made shot","Fadeaway Jump Shot","2PT Field Goal",15,"Denver Nuggets",150,52,40
"3606","Kevin Durant","Golden State Warriors","1/18/17",2016,2,6,43,"made shot","Fadeaway Jump Shot","2PT Field Goal",12,"Oklahoma City Thunder",-9,129,18
"3607","Kevin Durant","Golden State Warriors","11/19/16",2016,2,7,29,"made shot","Fadeaway Jump Shot","2PT Field Goal",18,"Milwaukee Bucks",-122,139,17
"3608","Kevin Durant","Golden State Warriors","12/7/16",2016,2,4,3,"missed shot","Fadeaway Jump Shot","2PT Field Goal",18,"Los Angeles Clippers",107,146,20
"3609","Kevin Durant","Golden State Warriors","12/3/16",2016,1,10,51,"made shot","Fadeaway Jump Shot","3PT Field Goal",22,"Phoenix Suns",227,7,2
"3610","Kevin Durant","Golden State Warriors","11/3/16",2016,2,4,26,"missed shot","Fadeaway Jump Shot","2PT Field Goal",11,"Oklahoma City Thunder",37,105,20
"3611","Kevin Durant","Golden State Warriors","11/23/16",2016,4,11,45,"missed shot","Fadeaway Jump Shot","2PT Field Goal",11,"Los Angeles Lakers",-42,110,37
"3612","Kevin Durant","Golden State Warriors","12/17/16",2016,2,0,54,"made shot","Fadeaway Jump Shot","2PT Field Goal",18,"Portland Trail Blazers",-117,149,24
"3613","Kevin Durant","Golden State Warriors","11/25/16",2016,1,1,57,"missed shot","Fadeaway Jump Shot","2PT Field Goal",13,"Los Angeles Lakers",-126,36,11
"3614","Kevin Durant","Golden State Warriors","11/9/16",2016,4,6,46,"missed shot","Fadeaway Jump Shot","2PT Field Goal",12,"Dallas Mavericks",-127,21,42
"3615","Kevin Durant","Golden State Warriors","12/20/16",2016,2,11,45,"made shot","Fadeaway Jump Shot","2PT Field Goal",16,"Utah Jazz",-102,124,13
"3616","Kevin Durant","Golden State Warriors","2/8/17",2016,2,5,7,"made shot","Fadeaway Jump Shot","2PT Field Goal",8,"Chicago Bulls",-73,46,19
"3617","Kevin Durant","Golden State Warriors","11/18/16",2016,2,11,19,"made shot","Fadeaway Jump Shot","2PT Field Goal",13,"Boston Celtics",56,124,13
"3618","Kevin Durant","Golden State Warriors","11/18/16",2016,2,1,6,"made shot","Fadeaway Jump Shot","2PT Field Goal",10,"Boston Celtics",-68,75,23
